CustomerID,CustomerName,Segment,Country,Region,State,City
BD-115602,Brendan Dodson,Home Office,United Kingdom,North,England,Mansfield
CS-124003,Christopher Schild,Home Office,Mexico,North,Distrito Federal,Cuajimalpa
JK-156402,Jim Kriz,Home Office,Austria,Central,Vienna,Vienna
CC-121001,Chad Cunningham,Home Office,China,North Asia,Liaoning,Dalian
BF-111701,Ben Ferrer,Home Office,China,North Asia,Zhejiang,Ningbo
VM-116852,Valerie Mitchum,Home Office,Kyrgyzstan,Emea,Bishkek,Bishkek
AS-106301,Ann Steele,Home Office,India,Central Asia,West Bengal,Bhatpara
NP-86851,Nora Pelletier,Home Office,South Africa,Africa,Gauteng,Pretoria
RH-195103,Rick Huthwaite,Home Office,Guatemala,Central,Huehuetenango,Huehuetenango
MT-180702,Michelle Tran,Home Office,United Kingdom,North,England,Basildon
VT-217001,Valerie Takahito,Home Office,India,Central Asia,Chhattisgarh,Raipur
AH-101201,Adrian Hane,Home Office,China,North Asia,Jiangsu,Qidong
AS-1352,Adrian Shami,Home Office,Israel,Emea,Southern,Ashdod
TB-211901,Thomas Brumley,Home Office,India,Central Asia,Uttar Pradesh,Lucknow
PL-189251,Paul Lucas,Home Office,China,North Asia,Shandong,Weifang
LS-69752,Lindsay Shagiari,Home Office,Canada,Canada,Ontario,Mississauga
SU-106651,Stephanie Ulpright,Home Office,Kenya,Africa,Rift Valley,Nakuru
GM-144553,Gary Mitchum,Home Office,Cuba,Caribbean,Holguín,Moa
Dp-132402,Dean Percer,Home Office,Italy,South,Lazio,Rome
MG-178751,Michael Grace,Home Office,China,North Asia,Heilongjiang,Yichun
CR-125801,Clay Rozendal,Home Office,India,Central Asia,Uttar Pradesh,Kanpur
SC-206801,Steve Carroll,Home Office,Cambodia,Southeast Asia,Phnom Penh,Phnom Penh
CG-120403,Catherine Glotzbach,Home Office,Mexico,North,Jalisco,Guadalajara
JO-155501,Jesus Ocampo,Home Office,China,North Asia,Shanghai,Shanghai
PO-191803,Philisse Overcash,Home Office,Brazil,South,São Paulo,Itu
LS-169752,Lindsay Shagiari,Home Office,Italy,South,Campania,Naples
MA-175603,Matt Abelman,Home Office,Mexico,North,Morelos,Cuernavaca
DH-136752,Duane Huffman,Home Office,France,Central,Upper Normandy,Evreux
HR-47701,Hallie Redmond,Home Office,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
MH-81152,Mick Hernandez,Home Office,Saudi Arabia,Emea,Al Madinah,Medina
CH-20701,Cathy Hwang,Home Office,Zambia,Africa,Lusaka,Lusaka
AS-1351,Adrian Shami,Home Office,Canada,Canada,Alberta,Edmonton
BE-114553,Brad Eason,Home Office,Cuba,Caribbean,Sancti Spíritus,Sancti Spíritus
RH-95101,Rick Huthwaite,Home Office,Egypt,Africa,Al Qahirah,Cairo
PH-87902,Patricia Hirasaki,Home Office,Russia,Emea,Irkutsk,Irkutsk
GM-44551,Gary Mitchum,Home Office,Somalia,Africa,Jubbada Hoose,Kismaayo
JO-55501,Jesus Ocampo,Home Office,Algeria,Africa,Djelfa,Messaad
MG-178901,Michael Granlund,Home Office,New Zealand,Oceania,Wellington,Wellington
JS-59401,Joni Sundaresam,Home Office,Tanzania,Africa,Dar Es Salaam,Dar Es Salaam
SR-107402,Steven Roelle,Home Office,Iran,Emea,Mazandaran,Sari
RD-96601,Robert Dilbeck,Home Office,Algeria,Africa,Oran,Oran
KB-164051,Katrina Bavinger,Home Office,Australia,Oceania,New South Wales,Dubbo
AS-6301,Ann Steele,Home Office,South Africa,Africa,Gauteng,Centurion
SZ-100351,Sam Zeldin,Home Office,Algeria,Africa,Tipaza,Baraki
CC-24301,Chuck Clark,Home Office,Algeria,Africa,Saida,Saida
TA-113852,Tom Ashbrook,Home Office,Kyrgyzstan,Emea,Bishkek,Bishkek
SS-105151,Shirley Schmidt,Home Office,Sudan,Africa,White Nile,Ad Diwem
CC-124302,Chuck Clark,Home Office,France,Central,Ile-De-France,Livry-Gargan
DA-34502,Dianna Arnett,Home Office,Jordan,Emea,'Amman,Amman
TC-214751,Tony Chapman,Home Office,New Zealand,Oceania,Southland,Invercargill
VT-217003,Valerie Takahito,Home Office,Brazil,South,Federal District,Brasília
MR-175453,Mathew Reese,Home Office,Mexico,North,San Luis Potosí,San Luis Potosí
DS-130301,Darrin Sayre,Home Office,India,Central Asia,Uttar Pradesh,Varanasi
AP-7202,Anne Pryor,Home Office,Hungary,Emea,Hajdu-Bihar,Balmazujvaros
FM-142901,Frank Merwin,Home Office,China,North Asia,Guangdong,Shenzhen
PB-188051,Patrick Bzostek,Home Office,India,Central Asia,Uttar Pradesh,Jhansi
CR-25801,Clay Rozendal,Home Office,Egypt,Africa,Al Iskandariyah,Alexandria
ML-77553,Max Ludwig,Home Office,Bosnia And Herzegovina,Emea,Federation Of Bosnia And Herzegovina,Tuzla
DH-136751,Duane Huffman,Home Office,India,Central Asia,Uttar Pradesh,Gorakhpur
EH-141251,Eugene Hildebrand,Home Office,Bangladesh,Central Asia,Dhaka,Dhaka
DE-132551,Deanra Eno,Home Office,Sri Lanka,Central Asia,Western,Colombo
DP-133901,Dennis Pardue,Home Office,India,Central Asia,Uttar Pradesh,Kanpur
BT-115301,Bradley Talbott,Home Office,India,Central Asia,Maharashtra,Pune
HD-147852,Harold Dahlen,Home Office,Spain,South,Andalusía,Granada
NK-184901,Neil Knudson,Home Office,India,Central Asia,Chhattisgarh,Durg
BD-115601,Brendan Dodson,Home Office,India,Central Asia,Tamil Nadu,Nagercoil
JO-155503,Jesus Ocampo,Home Office,Brazil,South,São Paulo,Itapetininga
CM-126553,Corinna Mitchell,Home Office,Cuba,Caribbean,Matanzas,Matanzas
RS-198703,Roy Skaria,Home Office,Mexico,North,Distrito Federal,Mexico City
DH-36752,Duane Huffman,Home Office,Canada,Canada,Ontario,Brampton
AS-101352,Adrian Shami,Home Office,Germany,Central,Bavaria,Munich
NF-84752,Neil Französisch,Home Office,Canada,Canada,Alberta,Calgary
DW-134803,Dianna Wilson,Home Office,Brazil,South,São Paulo,Santos
PB-88052,Patrick Bzostek,Home Office,Canada,Canada,Ontario,North York
EH-140052,Erica Hernandez,Home Office,France,Central,Lorraine,Nancy
EK-137951,Eileen Kiefer,Home Office,China,North Asia,Heilongjiang,Shuangyashan
CR-26252,Corey Roper,Home Office,Canada,Canada,Ontario,Windsor
FG-42602,Frank Gastineau,Home Office,Canada,Canada,Alberta,Edmonton
AB-2552,Alejandro Ballentine,Home Office,Canada,Canada,Ontario,Whitby
ED-38851,Emily Ducich,Home Office,Morocco,Africa,Doukkala-Abda,El Jadida
DP-33901,Dennis Pardue,Home Office,South Africa,Africa,Gauteng,Johannesburg
RB-94651,Rick Bensley,Home Office,Kenya,Africa,Coast,Mombasa
PS-89701,Paul Stevenson,Home Office,Morocco,Africa,Grand Casablanca,Casablanca
MP-74701,Mark Packer,Home Office,Algeria,Africa,Annaba,Annaba
PS-90451,Penelope Sewall,Home Office,Zambia,Africa,Copperbelt,Chingola
FC-42451,Frank Carlisle,Home Office,Morocco,Africa,Grand Casablanca,Casablanca
BF-12151,Benjamin Farhat,Home Office,Cote D'Ivoire,Africa,Lagunes,Abidjan
MZ-73351,Maria Zettner,Home Office,Morocco,Africa,Chaouia-Ouardigha,Khouribga
MA-75601,Matt Abelman,Home Office,Morocco,Africa,Tanger-Tétouan,Tetouan
TH-115503,Tracy Hopkins,Home Office,Ukraine,Emea,Zaporizhzhya,Zaporizhzhya
AS-6302,Ann Steele,Home Office,Iran,Emea,Ardabil,Ardabil
SC-100502,Sample Company A,Home Office,Iraq,Emea,Baghdad,Baghdad
NF-84753,Neil Französisch,Home Office,Macedonia,Emea,Bitola,Bitola
RB-97952,Ross Baird,Home Office,Iran,Emea,Qom,Qom
CR-25802,Clay Rozendal,Home Office,Ukraine,Emea,Cherkasy,Cherkasy
EH-40052,Erica Hernandez,Home Office,Russia,Emea,Yaroslavl',Yaroslavl'
PN-87752,Parhena Norris,Home Office,Iran,Emea,Razavi Khorasan,Mashhad
NL-183102,Nancy Lomonaco,Home Office,France,Central,Aquitaine,Cestas
NF-185952,Nicole Fjeld,Home Office,France,Central,Provence-Alpes-Côte D'Azur,Marseille
BE-13351,Bill Eplett,Home Office,Cote D'Ivoire,Africa,Vallee Du Bandama,Bouake
BT-13052,Beth Thompson,Home Office,Belarus,Emea,Brest,Pinsk
CS-24002,Christopher Schild,Home Office,Romania,Emea,Iasi,Iasi
AG-7651,Anthony Garverick,Home Office,Cameroon,Africa,Adamaoua,Ngaoundere
KF-62851,Karen Ferguson,Home Office,Algeria,Africa,Alger,Algiers
AS-101353,Adrian Shami,Home Office,Mexico,North,Chihuahua,Juárez
TH-115502,Tracy Hopkins,Home Office,Canada,Canada,Ontario,Mississauga
RH-195101,Rick Huthwaite,Home Office,Australia,Oceania,Australian Capital Territory,Canberra
EK-37951,Eileen Kiefer,Home Office,Morocco,Africa,Grand Casablanca,Casablanca
SN-105601,Skye Norling,Home Office,Democratic Republic Of The Congo,Africa,Katanga,Likasi
RD-98101,Ross Devincentis,Home Office,South Africa,Africa,Gauteng,Johannesburg
BT-14852,Brad Thomas,Home Office,Saudi Arabia,Emea,Ar Riyad,Riyadh
AP-107202,Anne Pryor,Home Office,France,Central,Upper Normandy,Le Havre
SN-207103,Steve Nguyen,Home Office,Nicaragua,Central,Managua,Managua
ML-77552,Max Ludwig,Home Office,Canada,Canada,Alberta,Calgary
Dp-32403,Dean Percer,Home Office,Romania,Emea,Dolj,Craiova
MZ-173351,Maria Zettner,Home Office,Australia,Oceania,New South Wales,Newcastle
KM-63752,Katherine Murray,Home Office,Canada,Canada,Manitoba,Winnipeg
BE-14552,Brad Eason,Home Office,Croatia,Emea,Grad Zagreb,Zagreb
AW-9302,Arthur Wiediger,Home Office,Iraq,Emea,Arbil,Arbil
JK-161201,Julie Kriz,Home Office,India,Central Asia,Andhra Pradesh,Kakinada
BS-118001,Bryan Spruell,Home Office,New Zealand,Oceania,Wellington,Wellington
TC-114751,Tony Chapman,Home Office,Sudan,Africa,Gezira,Al Manaqil
CL-27002,Craig Leslie,Home Office,Saudi Arabia,Emea,Makkah,Jeddah
BD-15601,Brendan Dodson,Home Office,Cameroon,Africa,Centre,Yaounde
SR-204253,Sharelle Roach,Home Office,El Salvador,Central,San Salvador,Ilopango
RB-97951,Ross Baird,Home Office,Cote D'Ivoire,Africa,Lagunes,Abidjan
ML-177552,Max Ludwig,Home Office,France,Central,Provence-Alpes-Côte D'Azur,Pertuis
EB-39751,Erica Bern,Corporate,Senegal,Africa,Dakar,Dakar
HR-148301,Harold Ryan,Corporate,New Zealand,Oceania,Waikato,Cambridge
SS-201403,Saphhira Shifley,Corporate,Mexico,North,Puebla,Puebla
JR-162101,Justin Ritter,Corporate,Japan,North Asia,Tokyo,Tokyo
LD-168551,Lela Donovan,Corporate,Malaysia,Southeast Asia,Perak,Ipoh
BO-113503,Bill Overfelt,Corporate,El Salvador,Central,San Salvador,San Salvador
YC-218951,Yoseph Carroll,Corporate,India,Central Asia,Karnataka,Bangalore
FA-142303,Frank Atkinson,Corporate,Mexico,North,Morelos,Cuernavaca
MY-182951,Muhammed Yedwab,Corporate,China,North Asia,Sichuan,Xichang
PW-190303,Pauline Webber,Corporate,Guatemala,Central,Escuintla,Escuintla
AH-6902,Anna Häberlin,Corporate,Iran,Emea,Razavi Khorasan,Mashhad
ML-73952,Marina Lichtenstein,Corporate,Albania,Emea,Vlorë,Vlore
AS-100453,Aaron Smayling,Corporate,Mexico,North,Distrito Federal,Coyoacán
NH-86102,Nicole Hansen,Corporate,Canada,Canada,Ontario,North York
MZ-75151,Mary Zewe,Corporate,South Africa,Africa,Kwazulu-Natal,Newcastle
JO-51451,Jack O'Briant,Corporate,Kenya,Africa,Rift Valley,Nakuru
SS-101403,Saphhira Shifley,Corporate,Mongolia,Emea,Ulaanbaatar,Ulan Bator
MP-179651,Michael Paige,Corporate,Australia,Oceania,New South Wales,Newcastle
BN-14701,Brad Norvell,Corporate,Morocco,Africa,Rabat-Salé-Zemmour-Zaer,Rabat
KD-64952,Keith Dawkins,Corporate,Iran,Emea,Golestan,Gorgan
GK-46201,Grace Kelly,Corporate,Morocco,Africa,Chaouia-Ouardigha,Khouribga
RS-97652,Roland Schwarz,Corporate,Russia,Emea,Bashkortostan,Ufa
KL-65552,Kelly Lampkin,Corporate,Russia,Emea,Irkutsk,Irkutsk
GZ-145453,George Zrebassa,Corporate,Mexico,North,Michoacán,Heroica Zitácuaro
DP-131053,Dave Poirier,Corporate,Mexico,North,Jalisco,Guadalajara
Dl-36002,Dorris Liebe,Corporate,Saudi Arabia,Emea,Jizan,Jizan
ME-80101,Michelle Ellison,Corporate,Democratic Republic Of The Congo,Africa,Bandundu,Bandundu
DR-28801,Dan Reichenbach,Corporate,Egypt,Africa,Al Gharbiyah,Al Mahallah Al Kubra
GG-146503,Greg Guthrie,Corporate,Mexico,North,Distrito Federal,Mexico City
MC-181301,Mike Caudle,Corporate,China,North Asia,Chongqing,Chongqing
GM-146952,Greg Maxwell,Corporate,United Kingdom,North,England,Letchworth
CA-23101,Christine Abelman,Corporate,Algeria,Africa,Batna,Barika
DK-28352,Damala Kotsonis,Corporate,Israel,Emea,Haifa,Hadera
GH-144851,Gene Hale,Corporate,Japan,North Asia,Kanagawa,Aoba-Ku
DK-32252,Dean Katz,Corporate,Saudi Arabia,Emea,Al Madinah,Medina
KD-166153,Ken Dana,Corporate,Mexico,North,Jalisco,Tlaquepaque
AC-104201,Alyssa Crouse,Corporate,China,North Asia,Yunnan,Kunming
BP-10501,Barry Pond,Corporate,Senegal,Africa,Dakar,Dakar
MC-76052,Matt Connell,Corporate,Estonia,Emea,Harjumaa,Tallinn
ME-180103,Michelle Ellison,Corporate,El Salvador,Central,San Salvador,Ilopango
JG-53101,Jason Gross,Corporate,Russia,Emea,Kabardino-Balkariya,Nal'Chik
KB-162403,Karen Bern,Corporate,Chile,South,Santiago,San Bernardo
AH-100751,Adam Hart,Corporate,India,Central Asia,Bihar,Darbhanga
BF-9752,Barbara Fisher,Corporate,Saudi Arabia,Emea,Makkah,Jeddah
DB-35551,Dorothy Badders,Corporate,Sudan,Africa,Red Sea,Bur Sudan
YS-118802,Yana Sorensen,Corporate,Iran,Emea,Razavi Khorasan,Mashhad
DW-31952,David Wiener,Corporate,Iraq,Emea,Baghdad,Baghdad
MF-176653,Maureen Fritzler,Corporate,Mexico,North,Chihuahua,Chihuahua
EB-38403,Ellis Ballard,Corporate,Ukraine,Emea,Kharkiv,Kharkiv
CM-27151,Craig Molinari,Corporate,Morocco,Africa,Grand Casablanca,Casablanca
AG-4951,Andrew Gjertsen,Corporate,South Africa,Africa,Western Cape,Cape Town
MZ-75152,Mary Zewe,Corporate,Canada,Canada,Quebec,Montréal
GB-145301,George Bell,Corporate,India,Central Asia,Tamil Nadu,Ambattur
CA-19651,Carol Adams,Corporate,Cote D'Ivoire,Africa,Lagunes,Abidjan
AC-4202,Alyssa Crouse,Corporate,Iraq,Emea,Al Basrah,Basra
SV-108151,Stuart Van,Corporate,Ethiopia,Africa,Dire Dawa,Dire Dawa
GR-45601,Georgia Rosenberg,Corporate,Tunisia,Africa,Tunis,Tunis
EM-38253,Elizabeth Moffitt,Corporate,Iraq,Emea,Baghdad,Baghdad
BG-16952,Brooke Gillingham,Corporate,Croatia,Emea,Grad Zagreb,Zagreb
LA-67801,Laura Armstrong,Corporate,South Africa,Africa,Gauteng,Soweto
KB-66003,Ken Brennan,Corporate,Iran,Emea,Hamadan,Malayer
HR-48301,Harold Ryan,Corporate,Algeria,Africa,Guelma,Guelma
LW-168253,Laurel Workman,Corporate,Brazil,South,São Paulo,Caraguatatuba
HG-49652,Henry Goldwyn,Corporate,Canada,Canada,Ontario,London
HH-150102,Hilary Holden,Corporate,United Kingdom,North,England,Reading
BG-16951,Brooke Gillingham,Corporate,Togo,Africa,Centrale,Sokode
MS-79801,Michael Stewart,Corporate,Algeria,Africa,Alger,Algiers
BP-110951,Bart Pistole,Corporate,China,North Asia,Guangdong,Jiangmen
MY-73801,Maribeth Yedwab,Corporate,South Africa,Africa,Gauteng,Johannesburg
EB-38402,Ellis Ballard,Corporate,Canada,Canada,British Columbia,Vancouver
FC-43351,Fred Chung,Corporate,Democratic Republic Of The Congo,Africa,Kasai-Oriental,Mbuji-Mayi
LS-169451,Linda Southworth,Corporate,China,North Asia,Xinjiang Uygur,Korla
RS-194203,Ricardo Sperren,Corporate,Mexico,North,Distrito Federal,Mexico City
KH-163303,Katharine Harms,Corporate,El Salvador,Central,San Salvador,Delgado
CJ-118752,Carl Jackson,Corporate,France,Central,Ile-De-France,Villemomble
JD-158953,Jonathan Doherty,Corporate,Brazil,South,São Paulo,Ribeirão Preto
TS-212053,Thomas Seio,Corporate,Brazil,South,São Paulo,Guaratinguetá
CS-18452,Cari Sayre,Corporate,Saudi Arabia,Emea,'Asir,Abha
ND-84602,Neil Ducich,Corporate,Canada,Canada,Ontario,Toronto
DB-135551,Dorothy Badders,Corporate,India,Central Asia,Tamil Nadu,Chennai
CB-125351,Claudia Bergmann,Corporate,New Zealand,Oceania,Canterbury,Timaru
DJ-134201,Denny Joy,Corporate,India,Central Asia,Chhattisgarh,Korba
JB-54001,Jennifer Braxton,Corporate,Cote D'Ivoire,Africa,Lagunes,Abidjan
MY-173801,Maribeth Yedwab,Corporate,China,North Asia,Beijing,Tongzhou
DM-29552,Dario Medina,Corporate,Canada,Canada,Ontario,Mississauga
BM-116501,Brian Moss,Corporate,China,North Asia,Hunan,Zhuzhou
SP-208602,Sung Pak,Corporate,France,Central,Alsace,Mulhouse
EM-138102,Eleni Mccrary,Corporate,Germany,Central,North Rhine-Westphalia,Solingen
SP-205453,Sibella Parks,Corporate,Mexico,North,Tamaulipas,Tampico
ML-80402,Michelle Lonsdale,Corporate,Canada,Canada,Manitoba,Winnipeg
BF-110203,Barry Französisch,Corporate,Mexico,North,Veracruz,Orizaba
TS-213703,Todd Sumrall,Corporate,Nicaragua,Central,Matagalpa,Matagalpa
HK-48901,Heather Kirkland,Corporate,Egypt,Africa,Al Qahirah,Cairo
BO-113502,Bill Overfelt,Corporate,Germany,Central,Saxony-Anhalt,Halle
VP-217601,Victoria Pisteka,Corporate,Singapore,Southeast Asia,Singapore,Singapore
KC-166751,Kimberly Carter,Corporate,China,North Asia,Beijing,Beijing
TH-211151,Thea Hudgings,Corporate,Afghanistan,Central Asia,Nangarhar,Jalalabad
AH-1952,Alan Haines,Corporate,Canada,Canada,Ontario,Waterloo
TB-211751,Thomas Boland,Corporate,New Zealand,Oceania,Wellington,Lower Hutt
GK-146203,Grace Kelly,Corporate,Brazil,South,Federal District,Brasília
MZ-175153,Mary Zewe,Corporate,Colombia,South,Bogota,Bogotá
BO-113501,Bill Overfelt,Corporate,India,Central Asia,Assam,Guwahati
ML-80401,Michelle Lonsdale,Corporate,Cote D'Ivoire,Africa,Lagunes,Abidjan
KE-64201,Katrina Edelman,Corporate,South Africa,Africa,Gauteng,Tembisa
BB-109903,Barry Blumstein,Corporate,Bolivia,South,Cochabamba,Cochabamba
NG-183551,Nat Gilpin,Corporate,China,North Asia,Hebei,Handan
HR-148302,Harold Ryan,Corporate,United Kingdom,North,England,Manchester
JM-52651,Janet Molinari,Corporate,Madagascar,Africa,Diana,Antsiranana
CP-20852,Cathy Prescott,Corporate,Canada,Canada,British Columbia,Saanich
SC-104401,Shaun Chance,Corporate,Egypt,Africa,Al Iskandariyah,Alexandria
KN-164501,Kean Nguyen,Corporate,China,North Asia,Heilongjiang,Jixi
EM-38102,Eleni Mccrary,Corporate,Czech Republic,Emea,Prague,Prague
GG-46501,Greg Guthrie,Corporate,Morocco,Africa,Rabat-Salé-Zemmour-Zaer,Rabat
AJ-107953,Anthony Johnson,Corporate,Mexico,North,Guanajuato,León
JP-154601,Jennifer Patt,Corporate,China,North Asia,Tianjin,Tianjin
DK-128353,Damala Kotsonis,Corporate,Guatemala,Central,Huehuetenango,Huehuetenango
AH-6901,Anna Häberlin,Corporate,Egypt,Africa,Al Qahirah,Cairo
KM-162251,Kalyca Meade,Corporate,China,North Asia,Guangdong,Shantou
YC-118951,Yoseph Carroll,Corporate,Cameroon,Africa,Littoral,Edea
JD-161501,Justin Deggeller,Corporate,China,North Asia,Fujian,Fuzhou
BF-12751,Beth Fritzler,Corporate,Madagascar,Africa,Analamanga,Antananarivo
ON-87152,Odella Nelson,Corporate,Ukraine,Emea,Dnipropetrovs'K,Kryvyy Rih
SC-207702,Stewart Carmichael,Corporate,United Kingdom,North,England,Bedford
EB-37502,Edward Becker,Corporate,Uzbekistan,Emea,Surxondaryo,Termez
RS-94202,Ricardo Sperren,Corporate,Canada,Canada,Manitoba,Winnipeg
EB-38401,Ellis Ballard,Corporate,Sudan,Africa,Red Sea,Bur Sudan
GR-45602,Georgia Rosenberg,Corporate,Iran,Emea,Khuzestan,Ahvaz
NB-186551,Nona Balk,Corporate,China,North Asia,Hubei,Zhongxiang
MH-76203,Matt Hagelstein,Corporate,Poland,Emea,Opole,Opole
SM-209501,Suzanne Mcnair,Corporate,China,North Asia,Guangdong,Luoyang
RW-196302,Rob Williams,Corporate,Germany,Central,Baden-Württemberg,Mannheim
NH-86101,Nicole Hansen,Corporate,Morocco,Africa,Tadla-Azilal,Beni Mellal
SF-209652,Sylvia Foulston,Corporate,United Kingdom,North,England,Gloucester
SH-199753,Sally Hughsby,Corporate,Mexico,North,Tamaulipas,Victoria
EH-37651,Edward Hooks,Corporate,Zambia,Africa,Southern,Livingstone
CS-21751,Charles Sheldon,Corporate,Tanzania,Africa,Shinyanga,Shinyanga
AG-104951,Andrew Gjertsen,Corporate,China,North Asia,Hunan,Xiangtan
SG-108901,Susan Gilcrest,Corporate,Rwanda,Africa,Kigali,Kigali
BS-13802,Bill Stewart,Corporate,Iraq,Emea,Baghdad,Baghdad
HW-49351,Helen Wasserman,Corporate,Ghana,Africa,Greater Accra,Accra
DJ-35102,Don Jones,Corporate,Canada,Canada,Ontario,Windsor
TS-211601,Theresa Swint,Corporate,Australia,Oceania,New South Wales,Queanbeyan
KB-62402,Karen Bern,Corporate,Russia,Emea,Irkutsk,Usol'Ye-Sibirskoye
JE-156102,Jim Epp,Corporate,France,Central,Rhône-Alpes,Lyon
PW-190301,Pauline Webber,Corporate,India,Central Asia,Karnataka,Shimoga
HG-49651,Henry Goldwyn,Corporate,Morocco,Africa,Meknès-Tafilalet,Meknes
AO-8102,Anthony O'Donnell,Corporate,Canada,Canada,Ontario,North York
SC-102601,Scott Cohen,Corporate,Canada,Canada,Ontario,Toronto
AS-102252,Alan Schoenberger,Corporate,France,Central,Rhône-Alpes,Villefontaine
MG-82053,Mitch Gastineau,Corporate,Romania,Emea,Suceava,Suceava
ND-84601,Neil Ducich,Corporate,Kenya,Africa,Coast,Mombasa
CP-23402,Christine Phan,Corporate,Iraq,Emea,Baghdad,Baghdad
MZ-175151,Mary Zewe,Corporate,India,Central Asia,Gujarat,Jamnagar
ND-184601,Neil Ducich,Corporate,India,Central Asia,Uttarakhand,Raipur
GT-46352,Grant Thornton,Corporate,Romania,Emea,Buzau,Buzau
DW-131953,David Wiener,Corporate,Mexico,North,Guerrero,Zihuatanejo
JP-54601,Jennifer Patt,Corporate,Angola,Africa,Luanda,Luanda
TB-213551,Todd Boyes,Corporate,New Zealand,Oceania,Waikato,Hamilton
VG-118051,Vivek Grady,Corporate,Egypt,Africa,Al Iskandariyah,Alexandria
HM-48602,Harry Marie,Corporate,Romania,Emea,Bihor,Oradea
SH-99751,Sally Hughsby,Corporate,Sierra Leone,Africa,Southern,Bo
LC-69302,Linda Cazamias,Corporate,Iraq,Emea,Al Basrah,Basra
SP-106501,Stephanie Phelps,Corporate,Zambia,Africa,Southern,Livingstone
NS-86402,Noel Staavos,Corporate,Iran,Emea,Kordestan,Sanandaj
SB-202902,Sean Braxton,Corporate,United Kingdom,North,England,Weston-Super-Mare
DL-134951,Dionis Lloyd,Corporate,Afghanistan,Central Asia,Kabul,Kabul
KC-66752,Kimberly Carter,Corporate,Iraq,Emea,Ninawa,Mosul
YS-118801,Yana Sorensen,Corporate,South Africa,Africa,Eastern Cape,Umtata
EM-38252,Elizabeth Moffitt,Corporate,Canada,Canada,Ontario,Markham
DV-30451,Darrin Van Huff,Corporate,South Africa,Africa,Gauteng,Johannesburg
TS-111601,Theresa Swint,Corporate,Ghana,Africa,Greater Accra,Accra
CJ-118751,Carl Jackson,Corporate,China,North Asia,Guangdong,Guangzhou
AH-301,Aaron Hawkins,Corporate,Kenya,Africa,Rift Valley,Nakuru
SP-106201,Stefania Perrino,Corporate,Ghana,Africa,Greater Accra,Accra
AR-4052,Allen Rosenblatt,Corporate,Hungary,Emea,Budapest,Budapest
JS-56851,Jim Sink,Corporate,Democratic Republic Of The Congo,Africa,South Kivu,Uvira
LD-68551,Lela Donovan,Corporate,Algeria,Africa,Oran,Oran
MC-174252,Mark Cousins,Corporate,Spain,South,Madrid,Madrid
JD-158952,Jonathan Doherty,Corporate,Belgium,Central,Antwerp,Antwerp
CA-119653,Carol Adams,Corporate,Mexico,North,Chihuahua,Juárez
DB-131201,David Bremer,Corporate,India,Central Asia,Karnataka,Hubli
ML-173951,Marina Lichtenstein,Corporate,India,Central Asia,Karnataka,Bangalore
SC-204402,Shaun Chance,Corporate,United Kingdom,North,England,Bracknell
EA-40351,Erin Ashbrook,Corporate,Iran,Emea,Kermanshah,Kermanshah
VP-117601,Victoria Pisteka,Corporate,Tanzania,Africa,Arusha,Arusha
NC-185351,Nick Crebassa,Corporate,New Zealand,Oceania,Waikato,Taupo
KS-163001,Karen Seio,Corporate,Bangladesh,Central Asia,Dhaka,Dhaka
VB-117452,Victoria Brennan,Corporate,Moldova,Emea,Chisinau,Chisinau
CY-27452,Craig Yedwab,Corporate,Ukraine,Emea,Luhans'K,Lisichansk
TP-115652,Tracy Poddar,Corporate,Russia,Emea,Chelyabinsk,Chelyabinsk
CS-21752,Charles Sheldon,Corporate,Iran,Emea,Yazd,Yazd
RF-93452,Randy Ferguson,Corporate,Canada,Canada,Manitoba,Winnipeg
EA-140352,Erin Ashbrook,Corporate,France,Central,Upper Normandy,Le Havre
KD-166152,Ken Dana,Corporate,Germany,Central,Hamburg,Hamburg
DK-129851,Darren Koutras,Consumer,India,Central Asia,Uttar Pradesh,Meerut
JR-156701,Jim Radford,Consumer,China,North Asia,Inner Mongolia,Baotou
SC-200951,Sanjit Chand,Consumer,Taiwan,North Asia,Taipei City,Taipei
SC-207251,Steven Cartwright,Consumer,India,Central Asia,Telangana,Hyderabad
SC-103802,Shahid Collister,Consumer,Iran,Emea,Qom,Qom
TB-215201,Tracy Blumstein,Consumer,Australia,Oceania,Northern Territory,Darwin
DN-136903,Duane Noonan,Consumer,Mexico,North,Tabasco,Villahermosa
KL-166453,Ken Lonsdale,Consumer,Cuba,Caribbean,Las Tunas,Las Tunas
TP-114151,Tom Prescott,Consumer,Egypt,Africa,Al Fayyum,Al Fayyum
AB-151,Aaron Bergman,Consumer,Zambia,Africa,Copperbelt,Mufulira
LH-169001,Lena Hernandez,Consumer,India,Central Asia,Uttar Pradesh,Agra
KT-164802,Kean Thornton,Consumer,Germany,Central,Bavaria,Munich
MO-179503,Michael Oakman,Consumer,Mexico,North,Baja California,Mexicali
LW-171253,Liz Willingham,Consumer,Ecuador,South,Guayas,Guayaquil
HL-50401,Hunter Lopez,Consumer,Senegal,Africa,Dakar,Dakar
MK-181603,Mike Kennedy,Consumer,Nicaragua,Central,Masaya,Masaya
JP-55202,Jeremy Pistek,Consumer,Canada,Canada,Ontario,Pickering
KM-166603,Khloe Miller,Consumer,Cuba,Caribbean,Camagüey,Camagüey
